"source","titre","prix","type_bien","type_annonce","quartier","ville","surface_m2","nb_chambres","nb_sdb","nb_salons","description","date_publication","vendeur","caracteristiques"
"voursa.com","للإجــــــــــــــــــــــــــــــــــــــــــــــــــــــار دبلكس ","32000","Appartement/Maison","Location","Tevragh Zeina","Nouakchott","250.0","5.0","","5.0","للإجــــــــــــــــــــــــــــــــــــــــــــــــــــــار دبلكس نظيف فصحراوي حذ دار غزواني شبه جديد قط أنسكن شي ماهو ياسر من الزمن يتكون من الطابق الأرضي حوش ماهو سقير وبيت العامل ودوشو وصالوه كبير وبيت وجلسه ومرافق الطابق الفوكاتي بيت ركاد وبيتين أخرين وجلسه ودوش عمومي ","2025-09-09","","Titre foncier | type de location: Location au mois | 2 balcon(s) | Taille rue: 15.00 | Proche de: دار غزواني | Garage"
"voursa.com","دار ف عين الطلح","2000000","Appartement/Maison","Vente","Teyarett","Nouakchott","120.0","4.0","","2.0","دار ف عين الطلح فاتحة ف البرك  مساحتها 120 فيها صلوه و هول و بيت ركاد و بيت أوخر و بيت أوخر  لا مكزينه و دوش بيبليك فيها بوتيك كايله 20 مليون","2025-04-25","","1 balcon(s) | Taille rue: 25.00 | Proche de: عين الطلح"
"voursa.com","قطعة ارضية","340000","Terrain","Vente","Toujounine","Nouakchott","120.0","","","","نيمرو عل گدرونه جديد الي داخل من عند ساحة العمومية علي شارع مسعود","2025-07-20","","Taille rue: N/A | Proche de: الساحة العمومية"
"voursa.com","دار ابريمير اشوا فعين طلح ","3200000","Appartement/Maison","Vente","Teyarett","Nouakchott","300.0","5.0","","2.0","سعر 32 مليون حد شاري تلفنل 36147216.26678975","2025-09-25","","Titre foncier | 1 balcon(s) | Taille rue: 25.00 | Proche de: برك سكوجيم"
"voursa.com","نيمرو فسكتير 2 ابلوكات مساحة 200م2 ب15,5مليون","1550000","Terrain","Vente","Tevragh Zeina","Nouakchott","200.0","","","","نيمرو فسكتير 2 ابلوكات مساحة 200م2 ب15,5مليون
للمزيد من المعلومات الرجاء التواصل 
معنا على الأرقام التالية :
44191613
33191613
25000084
الواتساب : 44191613","2025-05-19","","Taille rue: N/A | Proche de: Centremetter"
"voursa.com","شقق للايحار في تيارتت   ","1200","Appartement/Maison","Location","Teyarett","Nouakchott","100.0","2.0","","2.0","شق مفروش الإجار اليومي رقم واتساب 46263109 رقم لتصال 36263109","2025-10-29","","type de location: Location à la journée | 1 balcon(s) | Taille rue: 10.00 | Proche de: شق | Meublé"
"voursa.com","استديو مستقل للإيجار","10000","Appartement/Maison","Location","Tevragh Zeina","Nouakchott","150.0","1.0","","1.0","استديو نظيف. بيت ركاد وجلسة مستقل","2025-12-02","","Titre foncier | 1 balcon(s) | Taille rue: 40.00 | Proche de: شنقيتل | Caméra de sécurité"
"voursa.com","200 من M سويت","1400000","Terrain","Vente","Tevragh Zeina","Nouakchott","200.0","","","","عندن 200 من M سويت اعل شارع اكبير
  با 14 مليون
عند رسالة لاصلية
حد مهتم 22576577","2025-08-21","","Taille rue: N/A | Proche de: M suite"
"voursa.com","فرصة  نيمرو اعل كدروه للبيع فالمطار القديم ","2500000","Terrain","Vente","Dar Naim","Nouakchott","400.0","","","","فرصة نيمرو للبيــــــــــــــــــــــع فلمطار القديم 
بلوك  34 فاتح اعل كدروه المساحه400
مبيوع ب24مليون واتساب36368684 
وعل برك تيتر فونصي","2025-12-08","","Taille rue: N/A | Proche de: فرصة نيمرو للبيع فالمطار القديم بلوك 34"
"voursa.com","دار فكرفور احذ بقالة الله اكبر ","1500000","Appartement/Maison","Vente","Arafat","Nouakchott","150.0","3.0","","2.0","دار فكرفور احذ بقالة الله أكبر ","2025-11-06","","Titre foncier | 1 balcon(s) | Taille rue: 12.00 | Proche de: بقالة الله اكبر  | Garage"
"voursa.com","ديبلكس طراز راقى في الفوز الصحراوي ","7000000","Appartement/Maison","Vente","Tevragh Zeina","Nouakchott","200.0","6.0","","2.0","جديد مافات اندخل ","2026-01-03","","Titre foncier | type de propriété: Duplex | 2 balcon(s) | Taille rue: 20.00 | Proche de: البوادي  | Garage"
"voursa.com","دار اجديد احذ اللؤلؤ ","4500000","Appartement/Maison","Vente","Teyarett","Nouakchott","180.0","5.0","","1.0","سعر 45 مليون حد شاري ول عندو طلب تلفنل 26678975.36147216","2025-12-02","","Titre foncier | 1 balcon(s) | Taille rue: 15.00 | Proche de: مجمع اللؤلؤ"
"voursa.com","نيمرو فبوحديدة","500000","Terrain","Vente","Toujounine","Nouakchott","180.0","","","","نيمرو فبوحديده اعل كدروه الحاكم","2025-12-30","","Titre foncier | Taille rue: 20.00 | Proche de: كدروه الحاكم"
"voursa.com","بتبك مقابل اسكاي ريم s k y rim ملاصق ل الشباك guilt unique","20000","Local commercial","Location","Tevragh Zeina","Nouakchott","12.0","","","","حانوت 3/4 اعل كدروه ملاصق ل الشباك الموحد مقابل  s k y rim مقع تجاري راقي ","2025-07-07","","type de location: Location au mois | Taille rue: N/A | Proche de: كدروه قصر المؤتمرات "
"voursa.com","منزل","120000","Appartement/Maison","Location","Arafat","Nouakchott","150.0","3.0","","2.0","دار في توسيعت عرفات كريب من كدروه داي 19 لي واعد شيارة ملح 
بين معاه 5نيمروات 
فيه بيت 6 في 4 و بيت 5ف 4 
وبيت 4×4 وهول 4ف 3
وكوزين 3ف 4 
ودوش ومكزين
شارع 8 وعندها برمة وكتانص 
السعر 12 مليون
32095102","2026-02-05","","Titre foncier | type de propriété: Autre | Taille rue: 0.00 | Proche de: عىرفات | Meublé"
"voursa.com","دار وبتكين ف اعلي كدروه ابرمير التحتاني للبيع ","3200000","Appartement/Maison","Vente","Teyarett","Nouakchott","216.0","1.0","","1.0","السلام عليكم هذ دار وبتكين اعلي كدروه ابرمير التحتاني مساحتهم 216م# مبيوعين ب 32مليون للإستفسار اكثر اتصلوا على الرقم التالى 49546950","2025-05-09","","1 balcon(s) | Taille rue: 20.00 | Proche de: ابرمير "
"voursa.com","M suit  nimerou ter 381 peri 28 millios","2800000","Terrain","Vente","Tevragh Zeina","Nouakchott","600.0","","","","M suit  nimerou ter 381 peri 28 millios","2025-05-22","","Taille rue: N/A | Proche de: M سويت  | mer"
"voursa.com","نص من سكتير 1 كتاب الضبط رقم 707 للببع ","1950000","Terrain","Vente","Tevragh Zeina","Nouakchott","300.0","","","","السلام عليكم هذ نص نيمرو من سكتير 1 كتاب الضبط رقم 707 مبيوع ب 19مليون واخمس مائة للإستفسار اكثر اتصلوا على الرقم التالي 49546950","2025-05-23","","Taille rue: N/A | Proche de: كتاب الضبط سكتير 1"
"voursa.com","كزرة احذ التيسير اكريب من كدروه ","6000","Appartement/Maison","Location","Teyarett","Nouakchott","25.0","3.0","","1.0","كزرة لايجار احذ التيسير اكريب من كدروه تتكون من صالون و بيت و مرافق و محوطة فيه باب كراج و الطاقة الشمسية تؤجر با 60 الف اوقية قديمة شهريا","2025-09-20","","Titre foncier | type de location: Location au mois | 1 balcon(s) | Taille rue: 25.00 | Proche de: التيسير | Meublé | Garage"
"voursa.com","فرصة 200م٢ من سكتير 4 بين كدروه السنوار وكدروه الشارة ","2100000","Terrain","Vente","Tevragh Zeina","Nouakchott","200.0","","","","فرصة 200م٢ من سكتير 4 بين كدروه السنوار وكدروه الشارة مبيوع ب 21 مليون فقط ","2025-08-07","","Taille rue: N/A | Proche de: كدروه السنوار "
"voursa.com","نيمرو فلكصر ouest","4450000","Terrain","Vente","Ksar","Nouakchott","468.0","","","","المساحة 468م٢ تيتر فونصي ينباع ب 44.500 ونصو ب 22 مليون ","2025-12-26","","Titre foncier | Taille rue: 18.00 | Proche de: مدارس العدالة الحرة"
"voursa.com","فكرفور بكار فاتح اعل مسجد فبرك","1150000","Appartement/Maison","Vente","Arafat","Nouakchott","150.0","4.0","","1.0","سعر 11مليون و500 حد شاري تلفنل وفم وحد اخر مبيوع ب8 ملايين حذ مصحة النجاح حد شاري ول عندو طلب تلفنل 26678975.36147216","2025-12-03","","Titre foncier | 1 balcon(s) | Taille rue: 10.00 | Proche de: كرفور بكار"
"voursa.com","نيمرو فكرن برك حذ بقالة الصين ب13م فيه استيديو ","1300000","Terrain","Vente","Ksar","Nouakchott","216.0","","","","نيمرو 216م فكرن برك قرب بقالة الصين في بيت و دوش و كوزين موقع ممتاز لسكن المريح ","2025-09-19","","Taille rue: N/A | Proche de: بقالة الصين "
"voursa.com","نمرو للبيــــــــــــــــــــــع في تراب النواب لولين ","3100000","Terrain","Vente","Tevragh Zeina","Nouakchott","500.0","","","","قطعة أرضية للبيــــــــــــــــــــــع في تراب النواب لولين 
المساحة  : 500 م² شارع  اكبير 
السعر  :  31  مليون  أوقية قديمة 
 واتساب : 22608090  فقط للجادين ","2025-04-09","","Taille rue: N/A | Proche de: الجامعة انواذيبو العصرية "
"voursa.com","نيمرو من سكتير 2 يباع انصوصه للبيع ","2400000","Terrain","Vente","Tevragh Zeina","Nouakchott","300.0","","","","السلام عليكم هذ تيمرو من سكتير 2 ابلوكات يباع انصوصه نص ب 24 انصوصت كلهم مساحة 300م# تكسم للإستفسار اكثر اتصلوا على الرقم التالي 49546950","2025-07-20","","Taille rue: N/A | Proche de: سكتير 2 ابلوكات"
"voursa.com","فرصة نيمرو فگرن  عل گدروه الصكوك ب35مليون مبيوع","3500000","Appartement/Maison","Vente","Tevragh Zeina","Nouakchott","225.0","0.0","","0.0","فرصة نيمرو فگرن  عل گدروه الصكوك ب35مليون مساحة 225م موقع ممتاز للإستثمار للمزيد 27828131","2026-01-19","","type de propriété: Autre | Taille rue: N/A | Proche de: كدروه الصكوك"
"voursa.com","دار فلوجه ","1800000","Appartement/Maison","Vente","Arafat","Nouakchott","180.0","4.0","","1.0","سلام عليكم 
عندنا ذيك دار للبيع في الفلوجة 
قرب مطعم اسنابي 
فاتح اعل بارك أو حاظر اف شارع 10م٢ 
اجديدة لاهي تسلم جاهزة 
تتكون من ثلاث ابيوت أو جلسة وكراج أو مرافق 
السعر (18) مليون قابلة للنقاش واتساب فقط تلفنل عليه 26678975","2026-01-06","","Titre foncier | type de propriété: Appartement | 1 balcon(s) | Taille rue: 10.00 | Proche de: مطعم سنابي"
"voursa.com","نص نيمرو من سكتير 4","3200000","Terrain","Vente","Tevragh Zeina","Nouakchott","300.0","","","","النص لي عكس الگرن ب 32 مليون
الواتساب : 33887733","2025-04-30","","Taille rue: N/A | Proche de: سكتير 4"
"voursa.com","دار تنباع فالمشروع احذا وقفة صوكوك فيها اثلت استوديوهات فرصه ","1700000","Appartement/Maison","Vente","Teyarett","Nouakchott","216.0","7.0","","4.0","دار تنباع فالمشروع احذا مدرسة أجيال واحذا وقفة صوكوك فم فيها اثلت  استوديوهات كلهم فيه بيتين او هول او كوزين وادوشات او كلهم مكروي ب 45 لثنين والثالث ماهو مكري ادخل كاملين اكريب من متين الف او تنباع ب 1700000 اوقيه من الفظه القديمه او تنكص اشوي عن ذاك او تنباع هيه فورصه حقيقيه وهناك خيارات اخري كثيره ومتنوعه اديار وابرتماهات واسمع واستديوهات واباتيك او نيمروات وامرص امل....الخ من وكالة السماحة العقارية احمد بمب الارقام 22810713/33810713/47532621  واعليهم وادساب امل نحن دائما في خدمتكم ونوفر لكم كل ماهو جديد ومتجدد وحسن ومتميز ","2025-12-06","","Titre foncier | 3 balcon(s) | Taille rue: 8.00 | Proche de: مدرسة أجيال وقفة صوكوك "
"voursa.com","200م# من مدال m اسويت للبيع ","1100000","Terrain","Vente","Tevragh Zeina","Nouakchott","208.0","","","","السلام عليكم هذ 200م# من مدال m اسويت مبيوع 11مليون للإستفسار اكثر اتصلوا على الرقم التالي 49546950","2025-03-29","","Taille rue: N/A | Proche de: مدال m اسويت"
"voursa.com","فرصه حقيقيه للبيع","10500000","Terrain","Vente","Tevragh Zeina","Nouakchott","1750.0","","","","فرصه حقيقيه للبيع نمروين للبيع فسكتير 6 كاهم مساحتو 875م متعاطيين اظهوره 
امبيع لثنين ب 105مليون وكلهم يمباع وحدو ","2025-10-15","","Taille rue: N/A | Proche de: سكتير 6"
